areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
Tamil Nadu,region,26-07-2020,206737,3409
Tamil Nadu,region,27-07-2020,213723,3494
Tamil Nadu,region,28-07-2020,220716,3571
Tamil Nadu,region,29-07-2020,227688,3659
Tamil Nadu,region,30-07-2020,234114,3741
Tamil Nadu,region,31-07-2020,239978,3838
Tamil Nadu,region,01-08-2020,245859,3935
Tamil Nadu,region,02-08-2020,251738,4034
Tamil Nadu,region,03-08-2020,257613,4132
Tamil Nadu,region,04-08-2020,263222,4241
Tamil Nadu,region,05-08-2020,268285,4349
Tamil Nadu,region,06-08-2020,273460,4461
