areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
Uttar Pradesh,region,19-07-2020,47036,1108
Uttar Pradesh,region,20-07-2020,49247,1146
Uttar Pradesh,region,21-07-2020,51160,1192
Uttar Pradesh,region,22-07-2020,53288,1229
Uttar Pradesh,region,23-07-2020,55588,1263
Uttar Pradesh,region,24-07-2020,58104,1289
Uttar Pradesh,region,25-07-2020,60771,1348
Uttar Pradesh,region,26-07-2020,63742,1387
Uttar Pradesh,region,27-07-2020,66988,1426
Uttar Pradesh,region,28-07-2020,70493,1456
Uttar Pradesh,region,29-07-2020,73951,1497
Uttar Pradesh,region,30-07-2020,77334,1530
Uttar Pradesh,region,31-07-2020,81039,1587
Uttar Pradesh,region,01-08-2020,85461,1630
Uttar Pradesh,region,02-08-2020,89048,1677
Uttar Pradesh,region,03-08-2020,92921,1730
Uttar Pradesh,region,04-08-2020,97362,1778
Uttar Pradesh,region,05-08-2020,100310,1817
Uttar Pradesh,region,06-08-2020,104388,1857
