areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000006,East of England,region,2020-03-14,136,4
E12000006,East of England,region,2020-03-13,120,4
E12000006,East of England,region,2020-03-12,83,3
E12000006,East of England,region,2020-03-11,65,3
E12000006,East of England,region,2020-03-10,51,2
E12000006,East of England,region,2020-03-09,35,2
E12000006,East of England,region,2020-03-08,30,1
E12000006,East of England,region,2020-03-07,28,1
E12000006,East of England,region,2020-03-06,25,1
E12000006,East of England,region,2020-03-05,20,1
E12000006,East of England,region,2020-03-04,19,1
E12000006,East of England,region,2020-03-03,12,1
E12000006,East of England,region,2020-03-02,5,1
E12000006,East of England,region,2020-03-01,5,
E12000006,East of England,region,2020-02-29,4,
E12000006,East of England,region,2020-02-28,4,
E12000006,East of England,region,2020-02-27,2,
E12000006,East of England,region,2020-02-26,1,
